Year	Field	gender	Count
1976	Art	male	9763
1976	Biology	female	32092
1976	Biology	male	137143
1976	Business	female	297
1976	Business	male	3478
1976	Chemistry	female	9916
1976	Chemistry	male	101534
1976	Computer science	female	3235
1976	Computer science	male	31515
1976	Economics	female	1423
1976	Economics	male	13488
1976	Engineering	female	1300
1976	Engineering	male	49785
1976	Environmental science	female	308
1976	Environmental science	male	3243
1976	Geography	female	159
1976	Geography	male	1287
1976	Geology	female	685
1976	Geology	male	10371
1976	History	female	1994
1976	History	male	11384
1976	Materials science	female	552
1976	Materials science	male	17160
1976	Mathematics	female	1852
1976	Mathematics	male	27275
1976	Medicine	female	17721
1976	Medicine	male	97707
1976	Philosophy	female	4063
1976	Philosophy	male	21714
1976	Physics	female	6358
1976	Physics	male	95468
1976	Political science	female	10004
1976	Political science	male	54017
1976	Psychology	female	11890
1976	Psychology	male	36166
1976	Sociology	female	1015
1976	Sociology	male	3758
1977	Art	female	1988
1977	Art	male	10165
1977	Biology	female	35545
1977	Biology	male	147375
1977	Business	female	320
1977	Business	male	3686
1977	Chemistry	female	10988
1977	Chemistry	male	106891
1977	Computer science	female	3673
1977	Computer science	male	34207
1977	Economics	female	1612
1977	Economics	male	14603
1977	Engineering	female	1645
1977	Engineering	male	54576
1977	Environmental science	female	360
1977	Environmental science	male	3575
1977	Geography	female	176
1977	Geography	male	1333
1977	Geology	female	777
1977	Geology	male	11361
1977	History	female	2236
1977	History	male	11797
1977	Materials science	female	724
1977	Materials science	male	18692
1977	Mathematics	female	2131
1977	Mathematics	male	29104
1977	Medicine	female	19972
1977	Medicine	male	105568
1977	Philosophy	female	4421
1977	Philosophy	male	22727
1977	Physics	female	7090
1977	Physics	male	101041
1977	Political science	female	10793
1977	Political science	male	56283
1977	Psychology	female	12911
1977	Psychology	male	37017
1977	Sociology	female	1137
1977	Sociology	male	3946
1978	Art	female	2199
1978	Art	male	10588
1978	Biology	female	39353
1978	Biology	male	158344
1978	Business	female	367
1978	Business	male	3825
1978	Chemistry	female	12122
1978	Chemistry	male	113165
1978	Computer science	female	3853
1978	Computer science	male	37012
1978	Economics	female	1764
1978	Economics	male	15414
1978	Engineering	female	1818
1978	Engineering	male	58880
1978	Environmental science	female	395
1978	Environmental science	male	3627
1978	Geography	female	192
1978	Geography	male	1407
1978	Geology	female	906
1978	Geology	male	12239
1978	History	female	2403
1978	History	male	12713
1978	Materials science	female	857
1978	Materials science	male	20195
1978	Mathematics	female	2291
1978	Mathematics	male	30649
1978	Medicine	female	22191
1978	Medicine	male	113519
1978	Philosophy	female	4850
1978	Philosophy	male	23563
1978	Physics	female	7567
1978	Physics	male	106099
1978	Political science	female	11790
1978	Political science	male	58727
1978	Psychology	female	14008
1978	Psychology	male	38344
1978	Sociology	female	1262
1978	Sociology	male	4118
1979	Art	female	2388
1979	Art	male	10993
1979	Biology	female	43191
1979	Biology	male	168512
1979	Business	female	422
1979	Business	male	4073
1979	Chemistry	female	13237
1979	Chemistry	male	118713
1979	Computer science	female	4198
1979	Computer science	male	39367
1979	Economics	female	1958
1979	Economics	male	16614
1979	Engineering	female	2026
1979	Engineering	male	61797
1979	Environmental science	female	468
1979	Environmental science	male	3819
1979	Geography	female	218
1979	Geography	male	1503
1979	Geology	female	1037
1979	Geology	male	13114
1979	History	female	2661
1979	History	male	13207
1979	Materials science	female	933
1979	Materials science	male	21442
1979	Mathematics	female	2514
1979	Mathematics	male	31618
1979	Medicine	female	24259
1979	Medicine	male	121068
1979	Philosophy	female	5197
1979	Philosophy	male	24341
1979	Physics	female	8252
1979	Physics	male	112285
1979	Political science	female	12800
1979	Political science	male	61285
1979	Psychology	female	15132
1979	Psychology	male	38936
1979	Sociology	female	1356
1979	Sociology	male	4283
1980	Art	female	2578
1980	Art	male	11403
1980	Biology	female	47908
1980	Biology	male	180718
1980	Business	female	460
1980	Business	male	4237
1980	Chemistry	female	14527
1980	Chemistry	male	124735
1980	Computer science	female	4681
1980	Computer science	male	42729
1980	Economics	female	2186
1980	Economics	male	17729
1980	Engineering	female	2322
1980	Engineering	male	66804
1980	Environmental science	female	509
1980	Environmental science	male	3969
1980	Geography	female	227
1980	Geography	male	1576
1980	Geology	female	1171
1980	Geology	male	14081
1980	History	female	2820
1980	History	male	13860
1980	Materials science	female	1063
1980	Materials science	male	23026
1980	Mathematics	female	2777
1980	Mathematics	male	33413
1980	Medicine	female	27180
1980	Medicine	male	129900
1980	Philosophy	female	5597
1980	Philosophy	male	25200
1980	Physics	female	8913
1980	Physics	male	118535
1980	Political science	female	13916
1980	Political science	male	63204
1980	Psychology	female	16573
1980	Psychology	male	40352
1980	Sociology	female	1447
1980	Sociology	male	4388
1981	Art	female	2742
1981	Art	male	11821
1981	Biology	female	52457
1981	Biology	male	192233
1981	Business	female	522
1981	Business	male	4404
1981	Chemistry	female	15800
1981	Chemistry	male	129820
1981	Computer science	female	5117
1981	Computer science	male	45695
1981	Economics	female	2443
1981	Economics	male	18837
1981	Engineering	female	2511
1981	Engineering	male	70604
1981	Environmental science	female	555
1981	Environmental science	male	4029
1981	Geography	female	261
1981	Geography	male	1628
1981	Geology	female	1322
1981	Geology	male	15136
1981	History	female	2976
1981	History	male	14066
1981	Materials science	female	1160
1981	Materials science	male	24792
1981	Mathematics	female	2858
1981	Mathematics	male	34950
1981	Medicine	female	30691
1981	Medicine	male	139813
1981	Philosophy	female	5996
1981	Philosophy	male	26064
1981	Physics	female	9523
1981	Physics	male	123113
1981	Political science	female	14917
1981	Political science	male	65176
1981	Psychology	female	17683
1981	Psychology	male	41271
1981	Sociology	female	1627
1981	Sociology	male	4555
1982	Art	female	2909
1982	Art	male	12102
1982	Biology	female	56881
1982	Biology	male	203865
1982	Business	female	571
1982	Business	male	4617
1982	Chemistry	female	17067
1982	Chemistry	male	134270
1982	Computer science	female	5720
1982	Computer science	male	49358
1982	Economics	female	2647
1982	Economics	male	19725
1982	Engineering	female	2757
1982	Engineering	male	74147
1982	Environmental science	female	534
1982	Environmental science	male	4170
1982	Geography	female	277
1982	Geography	male	1725
1982	Geology	female	1495
1982	Geology	male	15663
1982	History	female	3105
1982	History	male	14501
1982	Materials science	female	1299
1982	Materials science	male	26053
1982	Mathematics	female	3060
1982	Mathematics	male	36343
1982	Medicine	female	33859
1982	Medicine	male	149696
1982	Philosophy	female	6322
1982	Philosophy	male	26909
1982	Physics	female	10090
1982	Physics	male	128555
1982	Political science	female	15964
1982	Political science	male	67386
1982	Psychology	female	18810
1982	Psychology	male	42272
1982	Sociology	female	1728
1982	Sociology	male	4697
1983	Art	female	3050
1983	Art	male	12401
1983	Biology	female	61891
1983	Biology	male	215577
1983	Business	female	627
1983	Business	male	4881
1983	Chemistry	female	18269
1983	Chemistry	male	139480
1983	Computer science	female	6179
1983	Computer science	male	52632
1983	Economics	female	2947
1983	Economics	male	20926
1983	Engineering	female	2922
1983	Engineering	male	77644
1983	Environmental science	female	603
1983	Environmental science	male	4245
1983	Geography	female	287
1983	Geography	male	1750
1983	Geology	female	1662
1983	Geology	male	16479
1983	History	female	3343
1983	History	male	15059
1983	Materials science	female	1403
1983	Materials science	male	27481
1983	Mathematics	female	3330
1983	Mathematics	male	37637
1983	Medicine	female	37426
1983	Medicine	male	159484
1983	Philosophy	female	6848
1983	Philosophy	male	27537
1983	Physics	female	10799
1983	Physics	male	134139
1983	Political science	female	17174
1983	Political science	male	69142
1983	Psychology	female	19749
1983	Psychology	male	42853
1983	Sociology	female	1892
1983	Sociology	male	4853
1984	Art	female	3333
1984	Art	male	12878
1984	Biology	female	67844
1984	Biology	male	228301
1984	Business	female	693
1984	Business	male	5098
1984	Chemistry	female	19876
1984	Chemistry	male	145114
1984	Computer science	female	6764
1984	Computer science	male	56896
1984	Economics	female	3170
1984	Economics	male	21797
1984	Engineering	female	3032
1984	Engineering	male	82465
1984	Environmental science	female	629
1984	Environmental science	male	4389
1984	Geography	female	299
1984	Geography	male	1833
1984	Geology	female	1824
1984	Geology	male	17474
1984	History	female	3509
1984	History	male	15442
1984	Materials science	female	1549
1984	Materials science	male	29095
1984	Mathematics	female	3527
1984	Mathematics	male	39139
1984	Medicine	female	41641
1984	Medicine	male	171221
1984	Philosophy	female	7254
1984	Philosophy	male	28473
1984	Physics	female	11506
1984	Physics	male	140551
1984	Political science	female	18351
1984	Political science	male	71481
1984	Psychology	female	21183
1984	Psychology	male	43587
1984	Sociology	female	2000
1984	Sociology	male	4926
1985	Art	female	3548
1985	Art	male	13223
1985	Biology	female	74156
1985	Biology	male	241753
1985	Business	female	766
1985	Business	male	5400
1985	Chemistry	female	21395
1985	Chemistry	male	151591
1985	Computer science	female	7588
1985	Computer science	male	62341
1985	Economics	female	3540
1985	Economics	male	22971
1985	Engineering	female	3268
1985	Engineering	male	87262
1985	Environmental science	female	674
1985	Environmental science	male	4667
1985	Geography	female	322
1985	Geography	male	1909
1985	Geology	female	2054
1985	Geology	male	18438
1985	History	female	3646
1985	History	male	15711
1985	Materials science	female	1654
1985	Materials science	male	31393
1985	Mathematics	female	4021
1985	Mathematics	male	41430
1985	Medicine	female	46431
1985	Medicine	male	184382
1985	Philosophy	female	7686
1985	Philosophy	male	29240
1985	Physics	female	12448
1985	Physics	male	148978
1985	Political science	female	19696
1985	Political science	male	73866
1985	Psychology	female	22305
1985	Psychology	male	44825
1985	Sociology	female	2144
1985	Sociology	male	5109
1986	Art	female	3784
1986	Art	male	13696
1986	Biology	female	80649
1986	Biology	male	256122
1986	Business	female	856
1986	Business	male	5892
1986	Chemistry	female	22916
1986	Chemistry	male	157818
1986	Computer science	female	8477
1986	Computer science	male	70067
1986	Economics	female	3825
1986	Economics	male	24328
1986	Engineering	female	3360
1986	Engineering	male	93319
1986	Environmental science	female	755
1986	Environmental science	male	4839
1986	Geography	female	363
1986	Geography	male	1956
1986	Geology	female	2219
1986	Geology	male	19351
1986	History	female	3947
1986	History	male	16591
1986	Materials science	female	1747
1986	Materials science	male	33384
1986	Mathematics	female	4230
1986	Mathematics	male	43257
1986	Medicine	female	51388
1986	Medicine	male	195833
1986	Philosophy	female	8293
1986	Philosophy	male	30474
1986	Physics	female	13317
1986	Physics	male	158408
1986	Political science	female	21131
1986	Political science	male	76939
1986	Psychology	female	23858
1986	Psychology	male	45727
1986	Sociology	female	2363
1986	Sociology	male	5260
1987	Art	female	4014
1987	Art	male	14274
1987	Biology	female	88125
1987	Biology	male	270635
1987	Business	female	989
1987	Business	male	6176
1987	Chemistry	female	24698
1987	Chemistry	male	165460
1987	Computer science	female	9535
1987	Computer science	male	76551
1987	Economics	female	4215
1987	Economics	male	25651
1987	Engineering	female	3737
1987	Engineering	male	99789
1987	Environmental science	female	792
1987	Environmental science	male	5167
1987	Geography	female	380
1987	Geography	male	2046
1987	Geology	female	2417
1987	Geology	male	20589
1987	History	female	4212
1987	History	male	16965
1987	Materials science	female	1899
1987	Materials science	male	35810
1987	Mathematics	female	4569
1987	Mathematics	male	45743
1987	Medicine	female	56276
1987	Medicine	male	209446
1987	Philosophy	female	8948
1987	Philosophy	male	31470
1987	Physics	female	14522
1987	Physics	male	168465
1987	Political science	female	23125
1987	Political science	male	80340
1987	Psychology	female	25202
1987	Psychology	male	47096
1987	Sociology	female	2535
1987	Sociology	male	5384
1988	Art	female	4233
1988	Art	male	14821
1988	Biology	female	96305
1988	Biology	male	286032
1988	Business	female	1079
1988	Business	male	6580
1988	Chemistry	female	26619
1988	Chemistry	male	172863
1988	Computer science	female	10835
1988	Computer science	male	85790
1988	Economics	female	4602
1988	Economics	male	27024
1988	Engineering	female	4173
1988	Engineering	male	106514
1988	Environmental science	female	798
1988	Environmental science	male	5238
1988	Geography	female	382
1988	Geography	male	2152
1988	Geology	female	2648
1988	Geology	male	21606
1988	History	female	4486
1988	History	male	17617
1988	Materials science	female	2086
1988	Materials science	male	38247
1988	Mathematics	female	5015
1988	Mathematics	male	48243
1988	Medicine	female	62039
1988	Medicine	male	222393
1988	Philosophy	female	9578
1988	Philosophy	male	32322
1988	Physics	female	15480
1988	Physics	male	178157
1988	Political science	female	24985
1988	Political science	male	82710
1988	Psychology	female	27075
1988	Psychology	male	48636
1988	Sociology	female	2670
1988	Sociology	male	5484
1989	Art	female	4492
1989	Art	male	15137
1989	Biology	female	105412
1989	Biology	male	301961
1989	Business	female	1233
1989	Business	male	7135
1989	Chemistry	female	28687
1989	Chemistry	male	179615
1989	Computer science	female	12045
1989	Computer science	male	94564
1989	Economics	female	5189
1989	Economics	male	28753
1989	Engineering	female	4699
1989	Engineering	male	115341
1989	Environmental science	female	896
1989	Environmental science	male	5473
1989	Geography	female	403
1989	Geography	male	2216
1989	Geology	female	2888
1989	Geology	male	23035
1989	History	female	4766
1989	History	male	18552
1989	Materials science	female	2321
1989	Materials science	male	40795
1989	Mathematics	female	5522
1989	Mathematics	male	50614
1989	Medicine	female	67652
1989	Medicine	male	235177
1989	Philosophy	female	9977
1989	Philosophy	male	33189
1989	Physics	female	16855
1989	Physics	male	188626
1989	Political science	female	26680
1989	Political science	male	85946
1989	Psychology	female	29173
1989	Psychology	male	49957
1989	Sociology	female	2972
1989	Sociology	male	5716
1990	Art	female	4743
1990	Art	male	15433
1990	Biology	female	116187
1990	Biology	male	320960
1990	Business	female	1288
1990	Business	male	7554
1990	Chemistry	female	31092
1990	Chemistry	male	187326
1990	Computer science	female	13470
1990	Computer science	male	104513
1990	Economics	female	5769
1990	Economics	male	30466
1990	Engineering	female	5165
1990	Engineering	male	122866
1990	Environmental science	female	1027
1990	Environmental science	male	5841
1990	Geography	female	447
1990	Geography	male	2347
1990	Geology	female	3163
1990	Geology	male	24154
1990	History	female	4979
1990	History	male	18914
1990	Materials science	female	2559
1990	Materials science	male	42986
1990	Mathematics	female	5926
1990	Mathematics	male	53190
1990	Medicine	female	74294
1990	Medicine	male	249723
1990	Philosophy	female	10788
1990	Philosophy	male	34249
1990	Physics	female	18272
1990	Physics	male	198776
1990	Political science	female	28944
1990	Political science	male	89318
1990	Psychology	female	31151
1990	Psychology	male	51665
1990	Sociology	female	3176
1990	Sociology	male	5875
1991	Art	female	4941
1991	Art	male	15972
1991	Biology	female	125787
1991	Biology	male	337116
1991	Business	female	1453
1991	Business	male	8099
1991	Chemistry	female	33660
1991	Chemistry	male	195064
1991	Computer science	female	15023
1991	Computer science	male	115003
1991	Economics	female	6327
1991	Economics	male	32436
1991	Engineering	female	5720
1991	Engineering	male	133009
1991	Environmental science	female	1103
1991	Environmental science	male	6187
1991	Geography	female	488
1991	Geography	male	2462
1991	Geology	female	3406
1991	Geology	male	25495
1991	History	female	5245
1991	History	male	19446
1991	Materials science	female	2798
1991	Materials science	male	46981
1991	Mathematics	female	6347
1991	Mathematics	male	56458
1991	Medicine	female	80576
1991	Medicine	male	261786
1991	Philosophy	female	11590
1991	Philosophy	male	35188
1991	Physics	female	19948
1991	Physics	male	211342
1991	Political science	female	31076
1991	Political science	male	92663
1991	Psychology	female	32874
1991	Psychology	male	52854
1991	Sociology	female	3453
1991	Sociology	male	5961
1992	Art	female	5290
1992	Art	male	16204
1992	Biology	female	137343
1992	Biology	male	356354
1992	Business	female	1682
1992	Business	male	8488
1992	Chemistry	female	36192
1992	Chemistry	male	204219
1992	Computer science	female	16860
1992	Computer science	male	127863
1992	Economics	female	7078
1992	Economics	male	34423
1992	Engineering	female	6425
1992	Engineering	male	145217
1992	Environmental science	female	1164
1992	Environmental science	male	6486
1992	Geography	female	526
1992	Geography	male	2582
1992	Geology	female	3673
1992	Geology	male	26678
1992	History	female	5592
1992	History	male	20111
1992	Materials science	female	3122
1992	Materials science	male	50818
1992	Mathematics	female	7002
1992	Mathematics	male	59164
1992	Medicine	female	87229
1992	Medicine	male	276493
1992	Philosophy	female	12369
1992	Philosophy	male	36277
1992	Physics	female	21323
1992	Physics	male	223234
1992	Political science	female	33363
1992	Political science	male	96276
1992	Psychology	female	35586
1992	Psychology	male	54658
1992	Sociology	female	3713
1992	Sociology	male	6183
1993	Art	female	5535
1993	Art	male	16783
1993	Biology	female	149249
1993	Biology	male	374087
1993	Business	female	1884
1993	Business	male	9364
1993	Chemistry	female	38582
1993	Chemistry	male	210612
1993	Computer science	female	18369
1993	Computer science	male	138416
1993	Economics	female	7884
1993	Economics	male	36582
1993	Engineering	female	6870
1993	Engineering	male	153060
1993	Environmental science	female	1267
1993	Environmental science	male	6724
1993	Geography	female	565
1993	Geography	male	2738
1993	Geology	female	3948
1993	Geology	male	28088
1993	History	female	5824
1993	History	male	20506
1993	Materials science	female	3281
1993	Materials science	male	53584
1993	Mathematics	female	7250
1993	Mathematics	male	60986
1993	Medicine	female	94758
1993	Medicine	male	290235
1993	Philosophy	female	13113
1993	Philosophy	male	37252
1993	Physics	female	22954
1993	Physics	male	231827
1993	Political science	female	36151
1993	Political science	male	99724
1993	Psychology	female	38121
1993	Psychology	male	55886
1993	Sociology	female	4117
1993	Sociology	male	6436
1994	Art	female	5928
1994	Art	male	17054
1994	Biology	female	162895
1994	Biology	male	394867
1994	Business	female	2176
1994	Business	male	9877
1994	Chemistry	female	41508
1994	Chemistry	male	216396
1994	Computer science	female	20292
1994	Computer science	male	152054
1994	Economics	female	8729
1994	Economics	male	38790
1994	Engineering	female	7704
1994	Engineering	male	162625
1994	Environmental science	female	1443
1994	Environmental science	male	6908
1994	Geography	female	586
1994	Geography	male	2759
1994	Geology	female	4316
1994	Geology	male	29332
1994	History	female	6420
1994	History	male	21201
1994	Materials science	female	3578
1994	Materials science	male	56590
1994	Mathematics	female	7985
1994	Mathematics	male	64305
1994	Medicine	female	103087
1994	Medicine	male	304883
1994	Philosophy	female	14199
1994	Philosophy	male	38522
1994	Physics	female	24813
1994	Physics	male	243228
1994	Political science	female	39195
1994	Political science	male	103071
1994	Psychology	female	40398
1994	Psychology	male	57821
1994	Sociology	female	4451
1994	Sociology	male	6661
1995	Art	female	6120
1995	Art	male	17367
1995	Biology	female	177680
1995	Biology	male	416462
1995	Business	female	2398
1995	Business	male	10440
1995	Chemistry	female	44720
1995	Chemistry	male	224900
1995	Computer science	female	21985
1995	Computer science	male	164854
1995	Economics	female	9728
1995	Economics	male	41040
1995	Engineering	female	8408
1995	Engineering	male	173594
1995	Environmental science	female	1544
1995	Environmental science	male	7483
1995	Geography	female	661
1995	Geography	male	2908
1995	Geology	female	4738
1995	Geology	male	31260
1995	History	female	6643
1995	History	male	21720
1995	Materials science	female	3887
1995	Materials science	male	59705
1995	Mathematics	female	8560
1995	Mathematics	male	66928
1995	Medicine	female	113249
1995	Medicine	male	322450
1995	Philosophy	female	14902
1995	Philosophy	male	39319
1995	Physics	female	26390
1995	Physics	male	254287
1995	Political science	female	42807
1995	Political science	male	108194
1995	Psychology	female	43141
1995	Psychology	male	59054
1995	Sociology	female	4904
1995	Sociology	male	6855
1996	Art	female	6490
1996	Art	male	17826
1996	Biology	female	193372
1996	Biology	male	437194
1996	Business	female	2644
1996	Business	male	11051
1996	Chemistry	female	48008
1996	Chemistry	male	233380
1996	Computer science	female	24607
1996	Computer science	male	179905
1996	Economics	female	10717
1996	Economics	male	43479
1996	Engineering	female	9083
1996	Engineering	male	183184
1996	Environmental science	female	1739
1996	Environmental science	male	7780
1996	Geography	female	710
1996	Geography	male	3045
1996	Geology	female	5047
1996	Geology	male	32478
1996	History	female	6975
1996	History	male	22366
1996	Materials science	female	4280
1996	Materials science	male	62922
1996	Mathematics	female	9371
1996	Mathematics	male	70169
1996	Medicine	female	123674
1996	Medicine	male	338499
1996	Philosophy	female	16082
1996	Philosophy	male	40530
1996	Physics	female	28806
1996	Physics	male	268406
1996	Political science	female	46146
1996	Political science	male	112827
1996	Psychology	female	46058
1996	Psychology	male	61294
1996	Sociology	female	5357
1996	Sociology	male	7207
1997	Art	female	6725
1997	Art	male	18139
1997	Biology	female	209964
1997	Biology	male	459326
1997	Business	female	2874
1997	Business	male	11668
1997	Chemistry	female	51107
1997	Chemistry	male	241875
1997	Computer science	female	27105
1997	Computer science	male	195921
1997	Economics	female	11971
1997	Economics	male	46186
1997	Engineering	female	9726
1997	Engineering	male	194296
1997	Environmental science	female	1895
1997	Environmental science	male	7943
1997	Geography	female	769
1997	Geography	male	3206
1997	Geology	female	5569
1997	Geology	male	34216
1997	History	female	7328
1997	History	male	22711
1997	Materials science	female	4689
1997	Materials science	male	66300
1997	Mathematics	female	10166
1997	Mathematics	male	73572
1997	Medicine	female	134956
1997	Medicine	male	355831
1997	Philosophy	female	17029
1997	Philosophy	male	41434
1997	Physics	female	30897
1997	Physics	male	280475
1997	Political science	female	49769
1997	Political science	male	117101
1997	Psychology	female	49719
1997	Psychology	male	63802
1997	Sociology	female	5786
1997	Sociology	male	7522
1998	Art	female	7219
1998	Art	male	18689
1998	Biology	female	227407
1998	Biology	male	482171
1998	Business	female	3253
1998	Business	male	12626
1998	Chemistry	female	54669
1998	Chemistry	male	249893
1998	Computer science	female	29789
1998	Computer science	male	213296
1998	Economics	female	13360
1998	Economics	male	49197
1998	Engineering	female	10595
1998	Engineering	male	206425
1998	Environmental science	female	2045
1998	Environmental science	male	8413
1998	Geography	female	836
1998	Geography	male	3480
1998	Geology	female	6039
1998	Geology	male	35541
1998	History	female	7776
1998	History	male	23536
1998	Materials science	female	5049
1998	Materials science	male	70699
1998	Mathematics	female	10930
1998	Mathematics	male	76711
1998	Medicine	female	146827
1998	Medicine	male	374072
1998	Philosophy	female	17868
1998	Philosophy	male	42545
1998	Physics	female	32744
1998	Physics	male	293150
1998	Political science	female	53613
1998	Political science	male	121242
1998	Psychology	female	53421
1998	Psychology	male	66475
1998	Sociology	female	6212
1998	Sociology	male	7781
1999	Art	female	7520
1999	Art	male	19251
1999	Biology	female	244353
1999	Biology	male	502978
1999	Business	female	3660
1999	Business	male	13541
1999	Chemistry	female	58228
1999	Chemistry	male	256855
1999	Computer science	female	32713
1999	Computer science	male	230510
1999	Economics	female	14818
1999	Economics	male	52465
1999	Engineering	female	11395
1999	Engineering	male	218522
1999	Environmental science	female	2227
1999	Environmental science	male	8647
1999	Geography	female	921
1999	Geography	male	3550
1999	Geology	female	6681
1999	Geology	male	37107
1999	History	female	8203
1999	History	male	24337
1999	Materials science	female	5558
1999	Materials science	male	73891
1999	Mathematics	female	11760
1999	Mathematics	male	79116
1999	Medicine	female	158760
1999	Medicine	male	390119
1999	Philosophy	female	19012
1999	Philosophy	male	43798
1999	Physics	female	34962
1999	Physics	male	303542
1999	Political science	female	57912
1999	Political science	male	126516
1999	Psychology	female	56865
1999	Psychology	male	68929
1999	Sociology	female	6711
1999	Sociology	male	8188
2000	Art	female	7960
2000	Art	male	19732
2000	Biology	female	265152
2000	Biology	male	531273
2000	Business	female	4331
2000	Business	male	15898
2000	Chemistry	female	61498
2000	Chemistry	male	264873
2000	Computer science	female	37098
2000	Computer science	male	256322
2000	Economics	female	16691
2000	Economics	male	56378
2000	Engineering	female	12811
2000	Engineering	male	233316
2000	Environmental science	female	2533
2000	Environmental science	male	9467
2000	Geography	female	1002
2000	Geography	male	3852
2000	Geology	female	7298
2000	Geology	male	39166
2000	History	female	8839
2000	History	male	25872
2000	Materials science	female	6093
2000	Materials science	male	78195
2000	Mathematics	female	12796
2000	Mathematics	male	84360
2000	Medicine	female	173878
2000	Medicine	male	412467
2000	Philosophy	female	20692
2000	Philosophy	male	45729
2000	Physics	female	37828
2000	Physics	male	319156
2000	Political science	female	63519
2000	Political science	male	135026
2000	Psychology	female	61076
2000	Psychology	male	72601
2000	Sociology	female	7307
2000	Sociology	male	8609
2001	Art	female	8406
2001	Art	male	20452
2001	Biology	female	285314
2001	Biology	male	555055
2001	Business	female	5067
2001	Business	male	18261
2001	Chemistry	female	65677
2001	Chemistry	male	274541
2001	Computer science	female	41356
2001	Computer science	male	286087
2001	Economics	female	18347
2001	Economics	male	60326
2001	Engineering	female	14227
2001	Engineering	male	248408
2001	Environmental science	female	2827
2001	Environmental science	male	10021
2001	Geography	female	1145
2001	Geography	male	4107
2001	Geology	female	8245
2001	Geology	male	42374
2001	History	female	9565
2001	History	male	26845
2001	Materials science	female	6699
2001	Materials science	male	82255
2001	Mathematics	female	13699
2001	Mathematics	male	88209
2001	Medicine	female	187715
2001	Medicine	male	431233
2001	Philosophy	female	21420
2001	Philosophy	male	47140
2001	Physics	female	40666
2001	Physics	male	335904
2001	Political science	female	68750
2001	Political science	male	141903
2001	Psychology	female	64728
2001	Psychology	male	75642
2001	Sociology	female	7845
2001	Sociology	male	9138
2002	Art	female	9004
2002	Art	male	21324
2002	Biology	female	307248
2002	Biology	male	583256
2002	Business	female	5724
2002	Business	male	19586
2002	Chemistry	female	70295
2002	Chemistry	male	282219
2002	Computer science	female	45574
2002	Computer science	male	305428
2002	Economics	female	20553
2002	Economics	male	64260
2002	Engineering	female	15557
2002	Engineering	male	261153
2002	Environmental science	female	3216
2002	Environmental science	male	10884
2002	Geography	female	1227
2002	Geography	male	4439
2002	Geology	female	8991
2002	Geology	male	44594
2002	History	female	10198
2002	History	male	28455
2002	Materials science	female	7241
2002	Materials science	male	85342
2002	Mathematics	female	15017
2002	Mathematics	male	92533
2002	Medicine	female	206196
2002	Medicine	male	456956
2002	Philosophy	female	23142
2002	Philosophy	male	49191
2002	Physics	female	43892
2002	Physics	male	352023
2002	Political science	female	75533
2002	Political science	male	150017
2002	Psychology	female	69778
2002	Psychology	male	79147
2002	Sociology	female	8546
2002	Sociology	male	9488
2003	Art	female	9150
2003	Art	male	21304
2003	Biology	female	331059
2003	Biology	male	609394
2003	Business	female	6204
2003	Business	male	21086
2003	Chemistry	female	74552
2003	Chemistry	male	287841
2003	Computer science	female	49891
2003	Computer science	male	321310
2003	Economics	female	22619
2003	Economics	male	68172
2003	Engineering	female	16995
2003	Engineering	male	271695
2003	Environmental science	female	3609
2003	Environmental science	male	11270
2003	Geography	female	1348
2003	Geography	male	4765
2003	Geology	female	10148
2003	Geology	male	47603
2003	History	female	10658
2003	History	male	29126
2003	Materials science	female	7911
2003	Materials science	male	88067
2003	Mathematics	female	16319
2003	Mathematics	male	96803
2003	Medicine	female	226107
2003	Medicine	male	481575
2003	Philosophy	female	24669
2003	Philosophy	male	50836
2003	Physics	female	47297
2003	Physics	male	365333
2003	Political science	female	81537
2003	Political science	male	158166
2003	Psychology	female	73395
2003	Psychology	male	81585
2003	Sociology	female	9111
2003	Sociology	male	9963
2004	Art	female	9647
2004	Art	male	21653
2004	Biology	female	358457
2004	Biology	male	638906
2004	Business	female	7129
2004	Business	male	22846
2004	Chemistry	female	79120
2004	Chemistry	male	295037
2004	Computer science	female	54524
2004	Computer science	male	343915
2004	Economics	female	25067
2004	Economics	male	72643
2004	Engineering	female	18684
2004	Engineering	male	284823
2004	Environmental science	female	3899
2004	Environmental science	male	12041
2004	Geography	female	1440
2004	Geography	male	5092
2004	Geology	female	10802
2004	Geology	male	49359
2004	History	female	11384
2004	History	male	30167
2004	Materials science	female	8519
2004	Materials science	male	91050
2004	Mathematics	female	17546
2004	Mathematics	male	101895
2004	Medicine	female	248744
2004	Medicine	male	509938
2004	Philosophy	female	26148
2004	Philosophy	male	51771
2004	Physics	female	50667
2004	Physics	male	380126
2004	Political science	female	88277
2004	Political science	male	165907
2004	Psychology	female	79026
2004	Psychology	male	85921
2004	Sociology	female	9939
2004	Sociology	male	10412
2005	Art	female	10150
2005	Art	male	22192
2005	Biology	female	386169
2005	Biology	male	667914
2005	Business	female	8140
2005	Business	male	24705
2005	Chemistry	female	84176
2005	Chemistry	male	302026
2005	Computer science	female	59990
2005	Computer science	male	366069
2005	Economics	female	28019
2005	Economics	male	77609
2005	Engineering	female	20243
2005	Engineering	male	295324
2005	Environmental science	female	4367
2005	Environmental science	male	12585
2005	Geography	female	1548
2005	Geography	male	5382
2005	Geology	female	11795
2005	Geology	male	51777
