NewAuthorId	issn	Year	Count
113662023	1744117X	2009	4
113677067	1744117X	2019	1
113683166	1744117X	2009	1
113696323	1744117X	2011	1
113713012	1744117X	2018	1
113739473	1744117X	2008	1
113795804	1744117X	2011	1
113807433	1744117X	2017	1
113821929	1744117X	2008	1
113821929	1744117X	2019	2
113829014	1744117X	2010	1
113836167	1744117X	2012	1
113855097	1744117X	2006	1
113855097	1744117X	2009	1
113875477	1744117X	2006	1
113875477	1744117X	2008	1
113882054	1744117X	2011	4
113882054	1744117X	2012	2
113882054	1744117X	2013	1
113882054	1744117X	2015	1
113882054	1744117X	2019	2
113884652	1744117X	2019	1
113887885	1744117X	2008	3
113887885	1744117X	2011	1
113887885	1744117X	2012	5
113904398	1744117X	2019	1
113950144	1744117X	2010	2
113950144	1744117X	2012	1
113966904	1744117X	2018	1
113968322	1744117X	2017	2
113969695	1744117X	2011	1
113998086	1744117X	2012	1
114097926	1744117X	2008	1
114097926	1744117X	2009	1
114097926	1744117X	2018	1
114102023	1744117X	2006	1
114131248	1744117X	2007	1
114156152	1744117X	2008	1
114168377	1744117X	2019	1
114169639	1744117X	2009	1
114171668	1744117X	2010	1
114226992	1744117X	2015	1
114230959	1744117X	2018	1
114334077	1744117X	2011	1
114349683	1744117X	2006	1
114364051	1744117X	2007	2
114365479	1744117X	2008	1
114365479	1744117X	2016	1
114368854	1744117X	2012	2
114409318	1744117X	2018	1
114411400	1744117X	2007	1
114411400	1744117X	2011	1
114411400	1744117X	2014	2
114411400	1744117X	2015	1
114411400	1744117X	2016	1
114421752	1744117X	2016	1
114432294	1744117X	2013	1
114432294	1744117X	2016	1
114443010	1744117X	2006	1
114452952	1744117X	2008	1
114460163	1744117X	2010	1
114469403	1744117X	2014	1
114591044	1744117X	2012	1
114605661	1744117X	2017	1
114605661	1744117X	2018	1
114626172	1744117X	2016	1
114645822	1744117X	2014	2
114645822	1744117X	2015	1
114720596	1744117X	2007	1
114720596	1744117X	2008	1
114720596	1744117X	2010	1
114720596	1744117X	2011	1
114720596	1744117X	2012	1
114720596	1744117X	2013	1
114720596	1744117X	2014	1
114720596	1744117X	2018	1
114755521	1744117X	2015	1
114773561	1744117X	2008	1
114780227	1744117X	2008	1
114808837	1744117X	2012	1
114817042	1744117X	2018	1
114849196	1744117X	2008	1
114865951	1744117X	2006	1
114867053	1744117X	2011	1
114930957	1744117X	2011	1
114956300	1744117X	2019	2
114964018	1744117X	2013	1
114964018	1744117X	2014	1
114964018	1744117X	2015	1
114972376	1744117X	2010	1
114972376	1744117X	2013	3
114972376	1744117X	2016	1
114974677	1744117X	2011	1
114974677	1744117X	2012	6
114974677	1744117X	2013	3
114974677	1744117X	2014	2
114974677	1744117X	2015	2
114974677	1744117X	2016	2
114974677	1744117X	2018	1
114974677	1744117X	2019	1
114989432	1744117X	2007	1
114993446	1744117X	2006	1
114993446	1744117X	2008	1
114993446	1744117X	2011	1
114993446	1744117X	2015	1
114993446	1744117X	2017	1
115008826	1744117X	2009	1
115008826	1744117X	2013	2
115008826	1744117X	2015	1
115008826	1744117X	2017	1
115008826	1744117X	2018	1
115008826	1744117X	2019	9
115032533	1744117X	2019	1
115039606	1744117X	2006	1
115042632	1744117X	2016	4
115071616	1744117X	2013	1
115073035	1744117X	2008	3
115090164	1744117X	2009	1
115103974	1744117X	2011	1
115136997	1744117X	2019	1
115164555	1744117X	2017	1
115164555	1744117X	2018	1
115204492	1744117X	2013	1
115204492	1744117X	2018	1
115224312	1744117X	2011	1
115231902	1744117X	2016	1
115245818	1744117X	2006	1
115281830	1744117X	2010	1
115281830	1744117X	2013	1
115281830	1744117X	2015	1
115322752	1744117X	2007	1
115322752	1744117X	2009	2
115342164	1744117X	2012	1
115342164	1744117X	2016	2
115342164	1744117X	2019	1
115345932	1744117X	2014	1
115385758	1744117X	2006	1
115388125	1744117X	2018	1
115389296	1744117X	2011	1
115393604	1744117X	2006	1
115413134	1744117X	2018	1
115416061	1744117X	2013	1
115438042	1744117X	2007	2
115459212	1744117X	2008	1
115464244	1744117X	2010	1
115473998	1744117X	2016	1
115504208	1744117X	2017	1
115534349	1744117X	2019	1
115557839	1744117X	2016	1
115557839	1744117X	2017	2
115595906	1744117X	2011	1
115595906	1744117X	2013	1
115596376	1744117X	2015	1
115609904	1744117X	2019	1
115655181	1744117X	2009	1
115729224	1744117X	2015	1
115732896	1744117X	2006	1
115732896	1744117X	2007	1
115732896	1744117X	2009	2
115732896	1744117X	2011	2
115859238	1744117X	2017	1
115886475	1744117X	2007	1
115886475	1744117X	2011	1
115899804	1744117X	2008	2
115909490	1744117X	2016	3
115925416	1744117X	2018	1
115934731	1744117X	2011	4
115954176	1744117X	2007	11
115954176	1744117X	2011	1
115954176	1744117X	2013	2
115954176	1744117X	2014	1
115956697	1744117X	2015	3
115956697	1744117X	2017	2
115956697	1744117X	2018	2
115956697	1744117X	2019	2
115989691	1744117X	2008	1
116012686	1744117X	2006	1
116012686	1744117X	2012	1
116012686	1744117X	2016	4
116021002	1744117X	2007	1
116021002	1744117X	2008	1
116024773	1744117X	2017	1
116051291	1744117X	2009	1
116092516	1744117X	2016	1
116118405	1744117X	2017	1
116166511	1744117X	2016	1
116167098	1744117X	2017	2
116180347	1744117X	2013	1
116211649	1744117X	2015	1
116221833	1744117X	2012	1
116222394	1744117X	2012	1
116222394	1744117X	2013	1
116222901	1744117X	2019	1
116280394	1744117X	2008	1
116307963	1744117X	2006	1
116307963	1744117X	2009	2
116336429	1744117X	2019	1
116364969	1744117X	2011	1
116364969	1744117X	2018	1
116365380	1744117X	2015	1
116379623	1744117X	2011	1
116379623	1744117X	2015	2
116379623	1744117X	2018	2
116390237	1744117X	2006	1
116434787	1744117X	2015	1
116466452	1744117X	2013	1
116475218	1744117X	2017	1
116520442	1744117X	2018	2
116520442	1744117X	2019	1
116557017	1744117X	2010	1
116569894	1744117X	2019	1
116599263	1744117X	2006	1
116611136	1744117X	2008	2
116611136	1744117X	2009	2
116611136	1744117X	2012	1
116611136	1744117X	2015	1
116611136	1744117X	2016	3
116611136	1744117X	2018	1
116611136	1744117X	2019	1
116620948	1744117X	2013	1
116624021	1744117X	2008	1
116624021	1744117X	2010	2
116651636	1744117X	2016	1
116651938	1744117X	2019	3
116664949	1744117X	2007	1
116669887	1744117X	2008	2
116696191	1744117X	2008	1
116723145	1744117X	2012	1
116789983	1744117X	2006	1
116789983	1744117X	2009	2
116789983	1744117X	2010	7
116789983	1744117X	2011	2
116789983	1744117X	2012	4
116789983	1744117X	2013	1
116810826	1744117X	2007	1
116820554	1744117X	2012	1
116830393	1744117X	2008	1
116834365	1744117X	2011	1
116834365	1744117X	2018	1
116874223	1744117X	2017	1
116874223	1744117X	2019	1
116953720	1744117X	2013	1
117003812	1744117X	2007	1
117003812	1744117X	2008	1
117003812	1744117X	2009	4
117003812	1744117X	2010	8
117003812	1744117X	2011	2
117003812	1744117X	2012	4
117003812	1744117X	2013	2
117003812	1744117X	2014	1
117003812	1744117X	2015	1
117003812	1744117X	2016	3
117003812	1744117X	2017	2
117003812	1744117X	2018	2
117003812	1744117X	2019	5
117004291	1744117X	2010	1
117070966	1744117X	2008	4
117070966	1744117X	2011	1
117075724	1744117X	2011	1
117086969	1744117X	2009	1
117087431	1744117X	2019	1
117096620	1744117X	2007	1
117118323	1744117X	2013	1
117152243	1744117X	2008	1
117210255	1744117X	2013	1
117250811	1744117X	2012	1
117251208	1744117X	2018	1
117262720	1744117X	2008	1
117277145	1744117X	2011	1
117283286	1744117X	2019	9
117304381	1744117X	2014	1
117319102	1744117X	2009	1
117340349	1744117X	2016	1
117368503	1744117X	2019	1
117431780	1744117X	2016	1
117493518	1744117X	2015	1
117493518	1744117X	2016	1
117501067	1744117X	2007	2
117552422	1744117X	2006	2
117552422	1744117X	2009	1
117552422	1744117X	2011	4
117552422	1744117X	2018	1
117573737	1744117X	2010	1
117582313	1744117X	2017	1
117582313	1744117X	2018	1
117647263	1744117X	2018	1
117687418	1744117X	2017	1
117698617	1744117X	2017	2
117743987	1744117X	2016	1
117824200	1744117X	2014	1
117872973	1744117X	2006	1
117872973	1744117X	2009	1
117895120	1744117X	2017	1
117895120	1744117X	2019	1
117949206	1744117X	2011	3
117961444	1744117X	2019	1
117962708	1744117X	2007	2
117962708	1744117X	2008	1
117962708	1744117X	2011	1
117962708	1744117X	2015	1
117962708	1744117X	2016	1
117962708	1744117X	2017	1
117962708	1744117X	2018	1
117964452	1744117X	2015	1
117964452	1744117X	2016	1
117968428	1744117X	2013	1
117968428	1744117X	2016	1
117972976	1744117X	2019	1
118007644	1744117X	2008	1
118031699	1744117X	2019	1
118074384	1744117X	2006	4
118074384	1744117X	2016	1
118109564	1744117X	2007	4
118109564	1744117X	2018	1
118119354	1744117X	2016	1
118125255	1744117X	2008	5
118125255	1744117X	2009	1
118125255	1744117X	2010	2
118125255	1744117X	2011	3
118125255	1744117X	2013	1
118135717	1744117X	2009	1
118162371	1744117X	2013	1
118165700	1744117X	2016	1
118165700	1744117X	2017	1
118181274	1744117X	2018	1
118212534	1744117X	2016	1
118220432	1744117X	2007	3
118220432	1744117X	2013	1
118231164	1744117X	2007	1
118234729	1744117X	2009	1
118319537	1744117X	2007	1
118338058	1744117X	2012	1
118338058	1744117X	2013	1
118338058	1744117X	2015	1
118338058	1744117X	2017	6
118338058	1744117X	2018	1
118370453	1744117X	2016	4
118370453	1744117X	2018	2
118397803	1744117X	2010	1
118399474	1744117X	2011	1
118399474	1744117X	2012	1
118399474	1744117X	2014	3
118399474	1744117X	2016	5
118399474	1744117X	2017	3
118399474	1744117X	2018	1
118399474	1744117X	2019	1
118402884	1744117X	2008	1
118402884	1744117X	2010	1
118402884	1744117X	2011	1
118402884	1744117X	2012	2
118402884	1744117X	2019	2
118406423	1744117X	2019	1
118469179	1744117X	2019	1
118491595	1744117X	2009	1
118491595	1744117X	2016	1
118561025	1744117X	2007	1
118561025	1744117X	2008	1
118561025	1744117X	2017	2
118593700	1744117X	2019	1
118609687	1744117X	2016	1
118640898	1744117X	2017	1
118645412	1744117X	2007	1
118683892	1744117X	2008	1
118723883	1744117X	2013	2
118723883	1744117X	2018	1
118723883	1744117X	2019	8
118750757	1744117X	2010	1
118750757	1744117X	2012	1
118772465	1744117X	2013	1
118780018	1744117X	2016	1
118807945	1744117X	2006	1
118829230	1744117X	2019	1
118868533	1744117X	2011	2
118969337	1744117X	2017	1
118981149	1744117X	2012	3
118981149	1744117X	2013	2
119020599	1744117X	2016	2
119024688	1744117X	2011	2
119024688	1744117X	2012	4
119106172	1744117X	2018	1
119110199	1744117X	2006	1
119129789	1744117X	2006	1
119129789	1744117X	2007	2
119129789	1744117X	2008	1
119129789	1744117X	2010	1
119129789	1744117X	2011	4
119129789	1744117X	2012	1
119129789	1744117X	2019	1
119200537	1744117X	2007	3
119247917	1744117X	2010	2
119247917	1744117X	2013	1
119247917	1744117X	2014	1
119247917	1744117X	2016	1
119247917	1744117X	2019	1
119262049	1744117X	2016	1
119270611	1744117X	2006	1
119274294	1744117X	2016	1
119314028	1744117X	2009	1
119314028	1744117X	2010	1
119353083	1744117X	2009	1
119353083	1744117X	2013	1
119367577	1744117X	2010	1
119367577	1744117X	2017	1
119410887	1744117X	2015	1
119415138	1744117X	2010	1
119455692	1744117X	2013	1
119455887	1744117X	2006	1
119475714	1744117X	2009	1
119475714	1744117X	2011	1
119475714	1744117X	2017	2
119544541	1744117X	2008	1
119557903	1744117X	2019	1
119594034	1744117X	2007	1
119594034	1744117X	2016	1
119594034	1744117X	2019	1
119594747	1744117X	2006	1
119662017	1744117X	2008	1
119664786	1744117X	2016	1
119664786	1744117X	2018	1
119681062	1744117X	2018	2
119690643	1744117X	2006	3
119690643	1744117X	2009	1
119690643	1744117X	2018	2
119723808	1744117X	2012	1
119742310	1744117X	2016	1
119742310	1744117X	2017	1
119747871	1744117X	2011	1
119747871	1744117X	2016	1
119777646	1744117X	2019	1
119855606	1744117X	2016	1
119879864	1744117X	2017	1
119886823	1744117X	2007	3
119886823	1744117X	2016	2
119886823	1744117X	2019	1
119888858	1744117X	2016	1
119902429	1744117X	2019	3
119929577	1744117X	2016	1
119930190	1744117X	2018	1
120044890	1744117X	2017	1
120071700	1744117X	2016	1
120126898	1744117X	2008	1
120138208	1744117X	2006	1
120138208	1744117X	2009	1
120138208	1744117X	2015	1
120138208	1744117X	2017	2
120158988	1744117X	2014	1
120189907	1744117X	2006	1
120189907	1744117X	2008	1
120189907	1744117X	2009	1
120189907	1744117X	2011	1
120189907	1744117X	2012	3
120189907	1744117X	2015	7
120189907	1744117X	2016	1
120189907	1744117X	2018	5
120208189	1744117X	2015	1
120212444	1744117X	2009	1
120212444	1744117X	2013	2
120371496	1744117X	2016	1
120384842	1744117X	2011	2
120440329	1744117X	2011	1
120550700	1744117X	2018	1
120569866	1744117X	2019	1
120579823	1744117X	2017	1
120593511	1744117X	2016	1
120597580	1744117X	2011	1
120619219	1744117X	2006	1
120650856	1744117X	2011	1
120706655	1744117X	2019	1
120742332	1744117X	2008	1
120742332	1744117X	2009	1
120773644	1744117X	2015	1
120796044	1744117X	2014	1
120818364	1744117X	2006	1
120818364	1744117X	2007	5
120818364	1744117X	2008	2
120818364	1744117X	2009	1
120818364	1744117X	2011	3
120818364	1744117X	2012	1
120818364	1744117X	2013	1
120818364	1744117X	2015	3
120818364	1744117X	2018	2
120818364	1744117X	2019	2
120834726	1744117X	2011	1
120834726	1744117X	2019	1
120894113	1744117X	2011	1
120914348	1744117X	2017	1
120921853	1744117X	2011	1
121022088	1744117X	2007	1
121054852	1744117X	2016	1
121061476	1744117X	2006	1
121061476	1744117X	2012	1
121061476	1744117X	2015	1
121096278	1744117X	2007	1
121096590	1744117X	2010	1
121112906	1744117X	2011	1
121117938	1744117X	2019	1
121233933	1744117X	2016	1
121243522	1744117X	2016	1
121248316	1744117X	2010	2
121248316	1744117X	2012	2
121248316	1744117X	2015	3
121290092	1744117X	2019	3
121348937	1744117X	2012	1
121348937	1744117X	2013	1
121429235	1744117X	2009	1
121429235	1744117X	2012	1
121429235	1744117X	2019	1
121452844	1744117X	2008	1
121452844	1744117X	2019	1
121490584	1744117X	2006	1
121504283	1744117X	2009	1
121512199	1744117X	2016	2
121515679	1744117X	2019	1
121547005	1744117X	2013	1
121547005	1744117X	2014	1
121578616	1744117X	2006	1
121578616	1744117X	2008	1
121578616	1744117X	2009	2
121578616	1744117X	2010	1
121578616	1744117X	2011	1
121578616	1744117X	2012	2
121578616	1744117X	2014	1
121578616	1744117X	2018	7
121578616	1744117X	2019	1
121604984	1744117X	2016	1
121607571	1744117X	2015	1
121782424	1744117X	2008	1
121782424	1744117X	2014	1
121793616	1744117X	2018	1
121793616	1744117X	2019	2
121819711	1744117X	2017	2
121819711	1744117X	2019	1
121907355	1744117X	2006	1
121927513	1744117X	2009	1
121938134	1744117X	2009	1
121963903	1744117X	2013	1
121998647	1744117X	2018	2
122016675	1744117X	2013	1
122039692	1744117X	2006	2
122039692	1744117X	2009	1
122039692	1744117X	2011	8
122039692	1744117X	2012	5
122039692	1744117X	2018	1
122039692	1744117X	2019	1
122076593	1744117X	2013	1
122087429	1744117X	2014	1
122117424	1744117X	2009	3
122124454	1744117X	2007	3
122139703	1744117X	2010	1
122139703	1744117X	2017	1
122148383	1744117X	2013	1
122161764	1744117X	2008	1
122161764	1744117X	2011	1
122177328	1744117X	2017	1
122177328	1744117X	2018	1
122191248	1744117X	2016	1
122209837	1744117X	2006	1
122243126	1744117X	2019	1
122263071	1744117X	2009	1
122263071	1744117X	2012	2
122263071	1744117X	2013	2
122267576	1744117X	2006	1
122270071	1744117X	2015	1
122318520	1744117X	2013	1
122318520	1744117X	2016	3
122348242	1744117X	2008	8
122368682	1744117X	2009	1
122368682	1744117X	2018	1
122456333	1744117X	2010	1
122466804	1744117X	2006	1
122466804	1744117X	2010	1
122466804	1744117X	2011	1
122466804	1744117X	2012	1
122466804	1744117X	2015	1
122515594	1744117X	2010	1
122522692	1744117X	2012	4
122522692	1744117X	2016	1
122522692	1744117X	2017	1
122712886	1744117X	2019	1
122713672	1744117X	2009	1
122713672	1744117X	2011	1
122713672	1744117X	2012	1
122713672	1744117X	2016	2
122724892	1744117X	2006	3
122796259	1744117X	2019	1
122834065	1744117X	2016	1
122845409	1744117X	2006	1
122851294	1744117X	2019	4
122956567	1744117X	2007	2
122956567	1744117X	2013	1
122956567	1744117X	2019	2
123012268	1744117X	2018	1
123040098	1744117X	2015	1
123045988	1744117X	2006	3
123045988	1744117X	2007	2
123045988	1744117X	2008	1
123045988	1744117X	2009	2
123045988	1744117X	2011	2
123045988	1744117X	2012	1
123045988	1744117X	2013	13
123045988	1744117X	2016	3
123045988	1744117X	2017	3
123045988	1744117X	2019	2
123072754	1744117X	2008	2
123083762	1744117X	2013	1
123110432	1744117X	2019	2
123124631	1744117X	2016	1
123126771	1744117X	2019	2
123153892	1744117X	2012	1
123178296	1744117X	2007	1
123191042	1744117X	2017	1
123226173	1744117X	2018	1
123227747	1744117X	2010	1
123277708	1744117X	2008	3
123277708	1744117X	2009	1
123277708	1744117X	2011	2
123277708	1744117X	2012	3
123277708	1744117X	2013	1
123277708	1744117X	2014	1
123277708	1744117X	2017	1
123321131	1744117X	2006	1
123334544	1744117X	2007	2
123334544	1744117X	2015	1
123334544	1744117X	2019	1
123336038	1744117X	2007	1
123434619	1744117X	2011	1
123451711	1744117X	2017	4
123469380	1744117X	2008	1
123522760	1744117X	2010	2
123522760	1744117X	2013	1
123522760	1744117X	2017	1
123522760	1744117X	2019	2
123533219	1744117X	2011	1
123614327	1744117X	2015	1
123614327	1744117X	2018	1
123624525	1744117X	2010	1
123662780	1744117X	2011	1
123674939	1744117X	2006	1
123684881	1744117X	2018	1
123694246	1744117X	2006	1
123694246	1744117X	2009	1
123724216	1744117X	2018	1
123745959	1744117X	2009	2
123747858	1744117X	2018	1
123747858	1744117X	2019	1
123775449	1744117X	2013	1
123775449	1744117X	2018	1
123794024	1744117X	2011	1
123825296	1744117X	2006	1
123891063	1744117X	2010	1
123891063	1744117X	2011	3
123891063	1744117X	2014	8
123891063	1744117X	2016	1
123891063	1744117X	2017	5
123891063	1744117X	2018	1
123898582	1744117X	2009	1
123930603	1744117X	2010	1
123965515	1744117X	2007	1
123978519	1744117X	2009	1
123999578	1744117X	2018	1
124015665	1744117X	2017	1
124017735	1744117X	2017	1
124049040	1744117X	2014	1
124061140	1744117X	2006	1
124061841	1744117X	2011	2
124074575	1744117X	2016	1
124100674	1744117X	2006	1
124101935	1744117X	2008	1
124115003	1744117X	2006	1
124190056	1744117X	2018	1
124205510	1744117X	2007	1
124205532	1744117X	2008	2
124212940	1744117X	2014	1
124248987	1744117X	2013	1
124301272	1744117X	2008	3
124301272	1744117X	2009	4
124301272	1744117X	2010	1
124301272	1744117X	2011	1
124301272	1744117X	2018	1
124308217	1744117X	2014	1
124308217	1744117X	2015	3
124308217	1744117X	2016	1
124308217	1744117X	2017	4
124308217	1744117X	2018	1
124308217	1744117X	2019	1
124309790	1744117X	2014	1
124319437	1744117X	2006	1
124326966	1744117X	2016	1
124335529	1744117X	2013	1
124335529	1744117X	2017	1
124364558	1744117X	2019	1
124451451	1744117X	2011	2
124454379	1744117X	2014	1
124470549	1744117X	2011	1
124470549	1744117X	2013	2
124487287	1744117X	2009	1
124487287	1744117X	2010	1
124627524	1744117X	2014	1
124635959	1744117X	2006	1
124635959	1744117X	2018	1
124648323	1744117X	2018	1
124680504	1744117X	2008	1
124690386	1744117X	2012	3
124690386	1744117X	2014	1
124690386	1744117X	2017	1
124695627	1744117X	2006	1
124695627	1744117X	2009	1
124726652	1744117X	2009	1
124726652	1744117X	2012	1
124726652	1744117X	2018	1
124739902	1744117X	2010	1
124853890	1744117X	2017	1
124894799	1744117X	2007	1
124894799	1744117X	2010	1
124894799	1744117X	2012	1
124894799	1744117X	2013	1
124894799	1744117X	2014	1
124894799	1744117X	2018	1
124896722	1744117X	2006	1
124896722	1744117X	2014	2
124896722	1744117X	2015	1
124896722	1744117X	2016	2
124896722	1744117X	2018	1
124914028	1744117X	2014	1
125036972	1744117X	2016	1
125065202	1744117X	2013	1
125065202	1744117X	2017	2
125065202	1744117X	2018	1
125065202	1744117X	2019	2
125070238	1744117X	2007	1
125079210	1744117X	2009	3
125079210	1744117X	2011	1
125079210	1744117X	2012	1
125079210	1744117X	2014	1
125079210	1744117X	2015	2
125079210	1744117X	2016	1
125079210	1744117X	2017	4
125122453	1744117X	2009	1
125122453	1744117X	2016	2
125124394	1744117X	2011	1
125141149	1744117X	2017	1
125142966	1744117X	2018	1
125143101	1744117X	2017	1
125165574	1744117X	2008	3
125165574	1744117X	2010	1
125165574	1744117X	2018	1
125173293	1744117X	2017	1
125231648	1744117X	2008	2
125231648	1744117X	2009	1
125231648	1744117X	2010	2
125231648	1744117X	2011	1
125237333	1744117X	2019	1
125274572	1744117X	2010	1
125284091	1744117X	2007	1
125284091	1744117X	2008	1
125284091	1744117X	2011	3
125284091	1744117X	2012	1
125284091	1744117X	2013	1
125284091	1744117X	2019	1
125289301	1744117X	2013	1
125293586	1744117X	2013	1
125319115	1744117X	2007	1
125319115	1744117X	2014	6
125319115	1744117X	2015	5
125408228	1744117X	2013	1
125457356	1744117X	2017	1
125458000	1744117X	2006	1
125458000	1744117X	2007	2
125458000	1744117X	2008	5
125458000	1744117X	2009	5
125458000	1744117X	2011	11
125458000	1744117X	2012	8
125458000	1744117X	2013	9
125458000	1744117X	2014	7
125458000	1744117X	2015	7
125458000	1744117X	2016	11
125458000	1744117X	2017	3
125458000	1744117X	2019	8
125495274	1744117X	2018	1
125495274	1744117X	2019	2
125550659	1744117X	2011	1
125599326	1744117X	2018	1
125654827	1744117X	2011	1
125654827	1744117X	2012	2
125658633	1744117X	2019	1
125728096	1744117X	2009	2
125728096	1744117X	2010	1
125728096	1744117X	2012	14
125728096	1744117X	2013	1
125728096	1744117X	2014	4
125728096	1744117X	2015	2
125728096	1744117X	2016	1
125728096	1744117X	2017	2
125728096	1744117X	2018	2
125728096	1744117X	2019	6
125751245	1744117X	2015	1
125755544	1744117X	2012	2
125779017	1744117X	2013	1
125786983	1744117X	2019	2
125809360	1744117X	2008	1
125836887	1744117X	2011	3
125836887	1744117X	2015	3
125836887	1744117X	2017	1
125836887	1744117X	2019	1
125850776	1744117X	2019	1
125858138	1744117X	2006	1
125858138	1744117X	2007	1
125858138	1744117X	2008	1
125858138	1744117X	2011	1
125858138	1744117X	2016	1
125883128	1744117X	2011	1
125883128	1744117X	2012	1
125891183	1744117X	2012	1
125906747	1744117X	2007	1
125927556	1744117X	2007	1
125948998	1744117X	2015	1
125972659	1744117X	2006	1
125972659	1744117X	2019	1
126066313	1744117X	2007	1
126069004	1744117X	2013	1
126075387	1744117X	2006	2
126099983	1744117X	2009	1
126115747	1744117X	2010	2
126115747	1744117X	2013	2
126115747	1744117X	2015	1
126115747	1744117X	2017	1
126144139	1744117X	2019	1
126146353	1744117X	2009	1
126146353	1744117X	2018	1
126146353	1744117X	2019	1
126176405	1744117X	2006	2
126176405	1744117X	2007	1
126176405	1744117X	2008	6
126176405	1744117X	2009	1
126176405	1744117X	2010	3
126176405	1744117X	2011	11
126176405	1744117X	2012	1
126176405	1744117X	2013	2
126176405	1744117X	2015	2
126176405	1744117X	2016	1
126176405	1744117X	2017	2
126176405	1744117X	2019	4
126185129	1744117X	2007	1
126185129	1744117X	2019	3
126196557	1744117X	2009	1
126196557	1744117X	2011	1
126196557	1744117X	2012	2
126196557	1744117X	2017	1
126241374	1744117X	2012	1
126281999	1744117X	2017	2
126287605	1744117X	2006	1
126288079	1744117X	2007	1
126288079	1744117X	2010	1
126288079	1744117X	2011	1
126288079	1744117X	2014	1
126293890	1744117X	2014	1
126317156	1744117X	2015	1
126317156	1744117X	2019	1
126391862	1744117X	2012	2
126392881	1744117X	2016	1
126411349	1744117X	2016	1
126450064	1744117X	2017	1
126450409	1744117X	2018	1
126457766	1744117X	2017	1
126496566	1744117X	2011	1
126512800	1744117X	2019	1
126522889	1744117X	2006	1
126540957	1744117X	2015	1
126540957	1744117X	2016	2
126540957	1744117X	2017	1
126540957	1744117X	2018	1
126540957	1744117X	2019	1
126547107	1744117X	2010	1
126547107	1744117X	2011	1
126547107	1744117X	2012	1
126547107	1744117X	2013	1
126547107	1744117X	2015	1
126560333	1744117X	2009	1
126560333	1744117X	2011	1
126609554	1744117X	2018	1
126689556	1744117X	2006	1
126692981	1744117X	2019	1
126724787	1744117X	2011	1
126745468	1744117X	2007	1
126790278	1744117X	2017	1
126812366	1744117X	2017	1
126844913	1744117X	2012	1
126862322	1744117X	2011	1
126862322	1744117X	2012	1
126885528	1744117X	2011	1
126885528	1744117X	2015	2
126885528	1744117X	2017	5
126885528	1744117X	2018	4
126885528	1744117X	2019	5
126931904	1744117X	2008	3
126931904	1744117X	2009	1
126931904	1744117X	2010	2
126931904	1744117X	2011	1
126931904	1744117X	2012	4
126931904	1744117X	2014	1
126931904	1744117X	2015	1
126931904	1744117X	2017	2
126944962	1744117X	2017	1
126954826	1744117X	2017	1
126954826	1744117X	2018	1
126976496	1744117X	2012	1
127009211	1744117X	2010	1
127034910	1744117X	2009	1
127034910	1744117X	2011	1
127037027	1744117X	2015	1
127037027	1744117X	2018	3
127065887	1744117X	2017	2
127065887	1744117X	2019	1
127066921	1744117X	2016	1
127084892	1744117X	2011	1
127118266	1744117X	2011	1
127118266	1744117X	2013	1
127118266	1744117X	2017	1
127139552	1744117X	2016	1
127154332	1744117X	2007	1
127193502	1744117X	2019	1
127206320	1744117X	2009	1
127254134	1744117X	2011	1
127262260	1744117X	2011	1
127278012	1744117X	2009	1
127352488	1744117X	2013	1
127358440	1744117X	2016	1
127373411	1744117X	2010	1
127390446	1744117X	2010	1
127390446	1744117X	2012	1
127390446	1744117X	2019	1
127393539	1744117X	2013	1
127393539	1744117X	2014	1
127393539	1744117X	2015	1
127436115	1744117X	2010	1
127436115	1744117X	2012	1
127452540	1744117X	2008	1
127492382	1744117X	2017	1
127520304	1744117X	2017	1
127520304	1744117X	2018	9
127520463	1744117X	2012	1
127520463	1744117X	2015	1
127554965	1744117X	2019	1
127580591	1744117X	2008	1
127599118	1744117X	2006	1
127603400	1744117X	2010	5
127621829	1744117X	2009	1
127647309	1744117X	2013	2
127711732	1744117X	2006	8
127711732	1744117X	2007	1
127711732	1744117X	2011	1
127711732	1744117X	2012	2
127711732	1744117X	2016	1
127711732	1744117X	2017	1
127711732	1744117X	2019	2
127752060	1744117X	2009	1
127753466	1744117X	2012	1
127787178	1744117X	2018	1
127808081	1744117X	2015	1
127815657	1744117X	2008	1
127856357	1744117X	2008	1
127858104	1744117X	2016	1
127878560	1744117X	2013	1
127885835	1744117X	2018	1
127911252	1744117X	2018	1
127956599	1744117X	2016	1
127978017	1744117X	2012	1
127978017	1744117X	2013	1
127998280	1744117X	2016	1
128004869	1744117X	2014	2
128019846	1744117X	2010	1
128019846	1744117X	2017	1
128021759	1744117X	2009	3
128021759	1744117X	2017	1
128101216	1744117X	2018	1
128113459	1744117X	2006	1
128204621	1744117X	2017	1
128296687	1744117X	2019	1
128321512	1744117X	2009	1
128321512	1744117X	2010	1
128366938	1744117X	2007	1
128436183	1744117X	2010	1
128436183	1744117X	2012	3
128436183	1744117X	2013	1
128436183	1744117X	2014	2
128436183	1744117X	2015	2
128436183	1744117X	2018	2
128436183	1744117X	2019	1
128455030	1744117X	2011	1
128455030	1744117X	2017	1
128455030	1744117X	2018	1
128456673	1744117X	2008	1
128465824	1744117X	2009	1
128465824	1744117X	2010	1
128465824	1744117X	2012	1
128465824	1744117X	2014	1
128465824	1744117X	2019	4
128472997	1744117X	2019	1
