Field	Year	gender
Mathematics	2014	male
Psychology	2014	female
Computer science	2014	male
Political science	2014	male
Computer science	2014	male
Political science	2014	female
Biology	2014	male
Medicine	2014	male
Biology	2014	male
Psychology	2014	male
Biology	2014	male
Medicine	2014	male
Biology	2014	male
Biology	2014	female
Medicine	2014	male
Medicine	2014	male
Biology	2014	male
Medicine	2014	male
Medicine	2014	male
Biology	2014	male
Mathematics	2014	male
Mathematics	2014	male
Business	2014	male
Biology	2014	male
Mathematics	2014	female
Biology	2014	female
Biology	2014	male
Biology	2014	male
Engineering	2014	male
Computer science	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Mathematics	2014	male
Mathematics	2014	male
Biology	2014	female
Physics	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Psychology	2014	male
Chemistry	2014	female
Medicine	2014	male
Medicine	2014	male
Economics	2014	male
Biology	2014	female
Computer science	2014	male
Biology	2014	male
Chemistry	2014	male
Biology	2014	male
Medicine	2014	female
Biology	2014	male
Biology	2014	male
Biology	2014	male
Chemistry	2014	female
Psychology	2014	male
Biology	2014	male
Biology	2014	male
Medicine	2014	male
Medicine	2014	male
Biology	2014	male
Biology	2014	male
Computer science	2014	male
Computer science	2014	male
Mathematics	2014	male
Biology	2014	male
Computer science	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Medicine	2014	male
Political science	2014	female
Economics	2014	male
Psychology	2014	male
Medicine	2014	male
Economics	2014	male
Business	2014	male
Mathematics	2014	male
Chemistry	2014	female
Medicine	2014	male
Materials science	2014	male
Biology	2014	male
Economics	2014	male
Biology	2014	female
Geology	2014	female
Computer science	2014	male
Biology	2014	male
Mathematics	2014	male
Materials science	2014	male
Biology	2014	male
Materials science	2014	male
Medicine	2014	male
Medicine	2014	male
Medicine	2014	male
Mathematics	2014	male
Economics	2014	male
Biology	2014	male
Biology	2014	male
Physics	2014	male
Geology	2014	male
Medicine	2014	male
Political science	2014	female
Medicine	2014	female
Economics	2014	female
Geology	2014	male
Biology	2014	female
Computer science	2014	male
Biology	2014	male
Medicine	2014	male
Chemistry	2014	male
Mathematics	2014	male
Biology	2014	male
Biology	2014	male
Biology	2014	male
Chemistry	2014	male
Biology	2014	male
Chemistry	2014	male
Biology	2014	male
Biology	2014	female
Physics	2014	male
Computer science	2014	male
Physics	2014	male
Computer science	2014	male
Mathematics	2014	male
Computer science	2014	male
Medicine	2014	male
Physics	2014	male
Economics	2014	female
Mathematics	2014	male
Medicine	2014	male
Psychology	2014	male
Political science	2014	female
Geology	2014	male
Computer science	2014	male
Psychology	2014	male
Biology	2014	male
Biology	2014	male
Psychology	2014	female
Economics	2014	male
Biology	2014	male
Biology	2014	male
Mathematics	2014	male
Biology	2014	male
Biology	2014	female
Biology	2014	female
Chemistry	2014	male
Medicine	2014	male
Computer science	2014	female
Biology	2014	male
Computer science	2014	male
Biology	2014	male
Physics	2014	male
Economics	2014	male
Computer science	2014	male
Medicine	2014	male
Biology	2014	female
Business	2014	male
Biology	2014	male
Economics	2014	male
Psychology	2014	female
Psychology	2014	male
Mathematics	2014	male
Materials science	2014	male
Computer science	2014	male
Computer science	2014	female
Medicine	2014	male
Economics	2014	male
Biology	2014	male
Computer science	2014	male
Biology	2014	female
Chemistry	2014	male
Mathematics	2014	male
Computer science	2014	male
Medicine	2014	male
Medicine	2014	male
Biology	2014	male
Medicine	2014	male
Sociology	2014	male
Mathematics	2014	female
Economics	2014	male
Computer science	2014	male
Biology	2014	male
Engineering	2014	male
Biology	2014	female
Computer science	2014	male
Economics	2014	male
Medicine	2014	female
Biology	2014	male
Physics	2014	male
Biology	2014	male
Physics	2014	male
Computer science	2014	male
Computer science	2014	male
Psychology	2014	male
Biology	2014	male
Biology	2014	male
Economics	2015	male
Computer science	2015	male
Computer science	2015	male
Political science	2015	male
Philosophy	2015	female
Computer science	2015	male
Psychology	2015	male
Computer science	2015	male
Chemistry	2015	male
Computer science	2015	male
Medicine	2015	female
Psychology	2015	male
Political science	2015	male
Computer science	2015	female
Biology	2015	male
Mathematics	2015	male
Psychology	2015	male
Computer science	2015	male
Medicine	2015	male
Biology	2015	female
Computer science	2015	male
Psychology	2015	male
Computer science	2015	male
Computer science	2015	male
Medicine	2015	male
Medicine	2015	male
Psychology	2015	male
Medicine	2015	male
Medicine	2015	male
Medicine	2015	male
Business	2015	male
Economics	2015	male
Biology	2015	female
Psychology	2015	male
Biology	2015	male
Biology	2015	female
Computer science	2015	male
Political science	2015	female
Economics	2015	male
Computer science	2015	female
Medicine	2015	male
Computer science	2015	male
Biology	2015	male
Biology	2015	male
Business	2015	female
Biology	2015	male
Medicine	2015	male
Political science	2015	male
Medicine	2015	female
Biology	2015	male
Biology	2015	male
Medicine	2015	male
Medicine	2015	female
Economics	2015	male
Medicine	2015	male
Physics	2015	male
Medicine	2015	female
Medicine	2015	male
Biology	2015	male
Economics	2015	male
Medicine	2015	male
Mathematics	2015	male
Philosophy	2015	male
Medicine	2015	female
Computer science	2015	male
Computer science	2015	male
Political science	2015	female
Engineering	2015	male
Psychology	2015	male
Engineering	2015	male
Materials science	2015	male
Geology	2015	male
Computer science	2015	female
Mathematics	2015	male
Medicine	2015	male
Medicine	2015	male
Biology	2015	female
Physics	2015	male
Biology	2015	male
Computer science	2015	male
Environmental science	2015	male
Economics	2015	male
Biology	2015	male
Medicine	2015	male
Computer science	2015	male
Medicine	2015	female
Biology	2015	male
Psychology	2015	male
Chemistry	2015	female
Mathematics	2015	male
Medicine	2015	male
Computer science	2015	male
Biology	2015	male
Medicine	2015	male
Mathematics	2015	male
Psychology	2015	male
Medicine	2015	female
Biology	2015	male
Economics	2015	male
Biology	2015	male
Medicine	2015	male
Economics	2015	female
Mathematics	2015	male
Mathematics	2015	male
Economics	2015	female
Medicine	2015	male
Economics	2015	male
Computer science	2015	male
Economics	2015	male
Biology	2015	male
Medicine	2015	male
Political science	2015	female
Computer science	2015	male
Economics	2015	male
Computer science	2015	male
Computer science	2015	male
Biology	2015	male
Engineering	2015	male
Economics	2015	female
Economics	2015	female
Computer science	2015	male
Physics	2015	male
Medicine	2015	female
Economics	2015	male
Medicine	2015	male
Biology	2015	male
Chemistry	2015	male
Chemistry	2015	male
Biology	2015	male
Economics	2015	male
Political science	2015	male
Computer science	2015	male
Computer science	2015	male
Physics	2015	male
Economics	2015	male
Computer science	2015	male
Biology	2015	male
Chemistry	2015	male
Economics	2015	male
Biology	2015	male
Mathematics	2015	male
Psychology	2015	male
Biology	2015	male
Computer science	2015	male
Materials science	2015	male
Economics	2015	male
Chemistry	2015	male
Medicine	2015	male
Biology	2015	male
Economics	2015	male
Economics	2015	male
Computer science	2015	female
Economics	2015	female
Mathematics	2015	male
Political science	2015	female
Psychology	2015	male
Medicine	2015	male
Sociology	2015	male
Computer science	2015	male
Medicine	2015	male
Economics	2015	male
Medicine	2015	male
Psychology	2015	male
Medicine	2015	male
Medicine	2015	male
Business	2015	male
Biology	2015	male
Medicine	2015	male
Psychology	2015	male
Computer science	2015	male
Geology	2015	male
Computer science	2015	male
Biology	2015	female
Psychology	2015	male
Business	2015	male
Psychology	2015	male
Economics	2015	male
Biology	2015	female
Economics	2015	male
Economics	2015	male
Economics	2015	male
Mathematics	2015	male
Economics	2015	male
Mathematics	2015	male
Economics	2015	male
Biology	2015	male
Medicine	2015	male
Psychology	2015	male
Computer science	2015	male
Chemistry	2015	male
Computer science	2015	male
Biology	2015	female
Medicine	2015	male
Medicine	2015	female
Medicine	2015	male
Economics	2015	male
Political science	2015	male
Computer science	2015	male
Computer science	2015	female
Medicine	2015	male
Materials science	2015	male
Psychology	2015	male
Chemistry	2015	female
Economics	2015	male
Computer science	2015	female
Economics	2015	female
Medicine	2015	male
Economics	2015	male
Economics	2015	male
Psychology	2015	female
Computer science	2015	male
Mathematics	2015	male
Engineering	2015	male
Psychology	2015	female
Computer science	2015	male
Political science	2015	male
Computer science	2015	male
Political science	2015	female
Medicine	2015	female
Computer science	2015	male
Biology	2015	male
Medicine	2015	male
Biology	2015	male
Psychology	2015	male
Biology	2015	male
Medicine	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	female
Medicine	2015	male
Medicine	2015	male
Biology	2015	male
Medicine	2015	male
Medicine	2015	male
Biology	2015	female
Biology	2015	male
Economics	2015	male
Mathematics	2015	male
Mathematics	2015	male
Business	2015	male
Biology	2015	male
Mathematics	2015	female
Computer science	2015	male
Biology	2015	female
Biology	2015	male
Biology	2015	male
Computer science	2015	male
Biology	2015	male
Chemistry	2015	male
Biology	2015	male
Mathematics	2015	male
Mathematics	2015	male
Biology	2015	female
Biology	2015	female
Physics	2015	male
Biology	2015	male
Biology	2015	male
Psychology	2015	male
Chemistry	2015	female
Medicine	2015	male
Medicine	2015	male
Economics	2015	male
Computer science	2015	male
Biology	2015	male
Chemistry	2015	male
Biology	2015	male
Medicine	2015	female
Biology	2015	male
Medicine	2015	male
Medicine	2015	female
Biology	2015	male
Biology	2015	male
Chemistry	2015	female
Medicine	2015	male
Psychology	2015	male
Biology	2015	male
Computer science	2015	male
Biology	2015	male
Biology	2015	male
Medicine	2015	male
Biology	2015	male
Biology	2015	male
Computer science	2015	male
Mathematics	2015	male
Biology	2015	male
Engineering	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	male
Chemistry	2015	male
Biology	2015	male
Biology	2015	male
Medicine	2015	male
Political science	2015	female
Economics	2015	male
Biology	2015	male
Computer science	2015	male
Psychology	2015	male
Medicine	2015	female
Medicine	2015	male
Economics	2015	male
Mathematics	2015	male
Biology	2015	male
Chemistry	2015	female
Medicine	2015	male
Materials science	2015	male
Biology	2015	male
Biology	2015	female
Geology	2015	female
Computer science	2015	male
Biology	2015	male
Mathematics	2015	male
Materials science	2015	male
Materials science	2015	male
Computer science	2015	male
Medicine	2015	male
Medicine	2015	male
Physics	2015	male
Mathematics	2015	male
Economics	2015	male
Biology	2015	male
Biology	2015	male
Computer science	2015	male
Economics	2015	male
Medicine	2015	male
Political science	2015	female
Medicine	2015	female
Economics	2015	female
Geology	2015	male
Biology	2015	female
Biology	2015	male
Biology	2015	male
Computer science	2015	male
Biology	2015	male
Medicine	2015	male
Biology	2015	male
Chemistry	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	male
Chemistry	2015	male
Biology	2015	male
Chemistry	2015	male
Psychology	2015	male
Biology	2015	male
Biology	2015	female
Physics	2015	male
Computer science	2015	male
Physics	2015	male
Computer science	2015	male
Mathematics	2015	male
Computer science	2015	male
Economics	2015	female
Mathematics	2015	male
Medicine	2015	male
Psychology	2015	male
Political science	2015	female
Geology	2015	male
Computer science	2015	male
Psychology	2015	male
Physics	2015	female
Biology	2015	male
Psychology	2015	female
Economics	2015	male
Biology	2015	male
Biology	2015	male
Mathematics	2015	male
Biology	2015	male
Biology	2015	female
Biology	2015	female
Medicine	2015	male
Computer science	2015	female
Biology	2015	male
Computer science	2015	male
Biology	2015	male
Physics	2015	male
Economics	2015	male
Computer science	2015	male
Chemistry	2015	female
Medicine	2015	male
Biology	2015	male
Biology	2015	male
Biology	2015	female
Business	2015	male
Biology	2015	male
Economics	2015	male
Psychology	2015	female
Medicine	2015	female
Psychology	2015	male
Mathematics	2015	male
Materials science	2015	male
Computer science	2015	male
Computer science	2015	female
Medicine	2015	male
Economics	2015	male
Biology	2015	male
Computer science	2015	male
Materials science	2015	male
Biology	2015	female
Chemistry	2015	male
Mathematics	2015	male
Computer science	2015	male
Computer science	2015	male
Physics	2015	male
Medicine	2015	male
Biology	2015	male
Business	2015	male
Medicine	2015	male
Medicine	2015	female
Mathematics	2015	female
Biology	2015	female
Economics	2015	male
Biology	2015	male
Biology	2015	female
Economics	2015	male
Medicine	2015	female
Physics	2015	male
Biology	2015	male
Physics	2015	male
Computer science	2015	male
Computer science	2015	male
Psychology	2015	male
Biology	2015	male
Biology	2015	male
Economics	2016	male
Computer science	2016	male
Computer science	2016	male
Political science	2016	male
Computer science	2016	male
Psychology	2016	male
Computer science	2016	male
Chemistry	2016	male
Computer science	2016	male
Psychology	2016	male
Biology	2016	male
Political science	2016	male
Biology	2016	male
Biology	2016	male
Computer science	2016	female
Biology	2016	male
Mathematics	2016	male
Psychology	2016	male
Economics	2016	male
Computer science	2016	male
Biology	2016	male
Medicine	2016	male
Biology	2016	female
Psychology	2016	male
Computer science	2016	male
Psychology	2016	male
Business	2016	male
Economics	2016	male
Biology	2016	female
Psychology	2016	male
Biology	2016	male
Biology	2016	female
Computer science	2016	male
Political science	2016	female
Economics	2016	male
Computer science	2016	female
Medicine	2016	female
Medicine	2016	male
Computer science	2016	male
Biology	2016	male
Biology	2016	male
Medicine	2016	male
Biology	2016	male
Business	2016	female
Biology	2016	male
Medicine	2016	male
Political science	2016	male
Medicine	2016	female
Biology	2016	male
Biology	2016	male
Medicine	2016	male
Medicine	2016	female
Economics	2016	male
Chemistry	2016	male
Medicine	2016	male
Physics	2016	male
Medicine	2016	female
Medicine	2016	male
Biology	2016	male
Economics	2016	male
Medicine	2016	male
Mathematics	2016	male
Philosophy	2016	male
Computer science	2016	male
Medicine	2016	female
Materials science	2016	male
Computer science	2016	male
Political science	2016	female
Engineering	2016	male
Psychology	2016	male
Materials science	2016	male
Geology	2016	male
Mathematics	2016	male
Medicine	2016	male
Medicine	2016	male
Biology	2016	female
Physics	2016	male
Physics	2016	male
Biology	2016	male
Computer science	2016	male
Environmental science	2016	male
Biology	2016	male
Medicine	2016	male
Computer science	2016	male
Medicine	2016	female
Biology	2016	male
Psychology	2016	male
Chemistry	2016	female
Mathematics	2016	male
Mathematics	2016	male
Computer science	2016	male
Biology	2016	male
Medicine	2016	male
Mathematics	2016	male
Medicine	2016	male
Psychology	2016	male
Biology	2016	male
Medicine	2016	male
Political science	2016	female
Economics	2016	female
Economics	2016	male
Mathematics	2016	male
Mathematics	2016	male
Medicine	2016	male
Economics	2016	female
Computer science	2016	male
Political science	2016	female
Computer science	2016	male
Biology	2016	male
Computer science	2016	male
Computer science	2016	male
Biology	2016	male
Physics	2016	male
Economics	2016	female
Economics	2016	female
Physics	2016	male
Computer science	2016	male
Biology	2016	female
Physics	2016	male
Medicine	2016	female
Economics	2016	male
Medicine	2016	male
Biology	2016	male
Chemistry	2016	male
Chemistry	2016	male
Medicine	2016	male
Biology	2016	male
Political science	2016	male
Computer science	2016	male
Computer science	2016	male
Computer science	2016	male
Medicine	2016	male
Physics	2016	male
Economics	2016	male
Biology	2016	male
Economics	2016	male
Chemistry	2016	male
Biology	2016	male
Biology	2016	male
Mathematics	2016	male
Psychology	2016	male
Biology	2016	male
Computer science	2016	male
Materials science	2016	male
Economics	2016	male
Chemistry	2016	male
Political science	2016	male
Physics	2016	female
Medicine	2016	male
Medicine	2016	male
Biology	2016	male
Economics	2016	male
Computer science	2016	female
Medicine	2016	male
Mathematics	2016	male
Political science	2016	female
Psychology	2016	male
Medicine	2016	male
Sociology	2016	male
Computer science	2016	male
Medicine	2016	male
Medicine	2016	male
Medicine	2016	male
Economics	2016	male
Medicine	2016	male
Psychology	2016	male
Medicine	2016	male
Medicine	2016	male
Business	2016	male
Biology	2016	male
Medicine	2016	male
Psychology	2016	male
Computer science	2016	male
Geology	2016	male
Medicine	2016	female
Biology	2016	male
Biology	2016	female
Medicine	2016	male
Psychology	2016	male
Business	2016	male
Psychology	2016	male
Economics	2016	male
Biology	2016	female
Medicine	2016	female
Economics	2016	male
Economics	2016	male
Economics	2016	male
Mathematics	2016	male
Mathematics	2016	male
Economics	2016	male
Biology	2016	male
Medicine	2016	male
Psychology	2016	male
Political science	2016	male
Computer science	2016	male
Biology	2016	female
Chemistry	2016	male
Computer science	2016	male
Biology	2016	female
Medicine	2016	male
Medicine	2016	female
Medicine	2016	male
Economics	2016	male
Political science	2016	male
Computer science	2016	male
Computer science	2016	female
Medicine	2016	male
Psychology	2016	male
Chemistry	2016	female
Economics	2016	male
Computer science	2016	female
Economics	2016	female
Medicine	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	male
Medicine	2016	female
Psychology	2016	female
Computer science	2016	male
Mathematics	2016	male
Engineering	2016	male
Psychology	2016	female
Computer science	2016	male
Economics	2016	male
Political science	2016	female
Medicine	2016	female
Computer science	2016	male
Biology	2016	male
Biology	2016	male
Psychology	2016	male
Biology	2016	male
Medicine	2016	male
Biology	2016	male
Biology	2016	male
Medicine	2016	male
Biology	2016	female
Biology	2016	male
Medicine	2016	female
Medicine	2016	male
Medicine	2016	male
Medicine	2016	female
Medicine	2016	male
Biology	2016	male
Chemistry	2016	male
Economics	2016	male
Mathematics	2016	male
Mathematics	2016	male
Business	2016	male
Mathematics	2016	female
Computer science	2016	male
Biology	2016	female
Biology	2016	male
Computer science	2016	male
Biology	2016	male
Medicine	2016	female
Computer science	2016	male
Biology	2016	male
Chemistry	2016	male
Biology	2016	male
Mathematics	2016	male
Mathematics	2016	male
Biology	2016	female
Physics	2016	male
Biology	2016	male
Psychology	2016	male
Chemistry	2016	female
Medicine	2016	male
Medicine	2016	male
Economics	2016	male
Computer science	2016	male
Biology	2016	male
Chemistry	2016	male
Biology	2016	male
Biology	2016	male
Medicine	2016	female
Biology	2016	male
Medicine	2016	female
Medicine	2016	male
Psychology	2016	male
Biology	2016	male
Computer science	2016	male
Biology	2016	male
Biology	2016	male
Medicine	2016	female
Biology	2016	male
Medicine	2016	male
Biology	2016	male
Biology	2016	female
Biology	2016	male
Computer science	2016	male
Mathematics	2016	male
Medicine	2016	female
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Chemistry	2016	male
Biology	2016	male
Chemistry	2016	female
Biology	2016	male
Political science	2016	female
Economics	2016	male
Biology	2016	male
Computer science	2016	male
Psychology	2016	male
Medicine	2016	female
Medicine	2016	male
Economics	2016	male
Chemistry	2016	male
Mathematics	2016	male
Biology	2016	male
Biology	2016	male
Chemistry	2016	female
Materials science	2016	male
Biology	2016	male
Biology	2016	female
Geology	2016	female
Computer science	2016	male
Biology	2016	male
Mathematics	2016	male
Materials science	2016	male
Materials science	2016	male
Computer science	2016	male
Medicine	2016	male
Medicine	2016	male
Physics	2016	male
Mathematics	2016	male
Economics	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Computer science	2016	male
Chemistry	2016	male
Economics	2016	male
Political science	2016	female
Medicine	2016	female
Economics	2016	female
Geology	2016	male
Biology	2016	female
Biology	2016	male
Biology	2016	male
Computer science	2016	male
Biology	2016	male
Medicine	2016	male
Biology	2016	male
Chemistry	2016	male
Biology	2016	male
Medicine	2016	male
Chemistry	2016	male
Biology	2016	male
Chemistry	2016	male
Psychology	2016	male
Biology	2016	female
Physics	2016	male
Biology	2016	female
Computer science	2016	male
Physics	2016	male
Computer science	2016	male
Mathematics	2016	male
Mathematics	2016	male
Medicine	2016	male
Biology	2016	female
Psychology	2016	male
Political science	2016	female
Computer science	2016	male
Geology	2016	male
Psychology	2016	male
Physics	2016	female
Biology	2016	male
Psychology	2016	female
Economics	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	female
Biology	2016	female
Biology	2016	male
Biology	2016	male
Biology	2016	male
Physics	2016	male
Economics	2016	male
Computer science	2016	male
Geology	2016	male
Chemistry	2016	female
Medicine	2016	male
Biology	2016	female
Biology	2016	male
Biology	2016	male
Biology	2016	female
Business	2016	male
Economics	2016	male
Psychology	2016	female
Medicine	2016	female
Psychology	2016	male
Mathematics	2016	male
Materials science	2016	male
Engineering	2016	male
Computer science	2016	female
Medicine	2016	male
Economics	2016	male
Biology	2016	male
Computer science	2016	male
Materials science	2016	male
Biology	2016	female
Biology	2016	female
Engineering	2016	male
Chemistry	2016	male
Mathematics	2016	male
Computer science	2016	male
Computer science	2016	male
Physics	2016	male
Medicine	2016	male
Computer science	2016	male
Biology	2016	male
Medicine	2016	male
Business	2016	male
Medicine	2016	male
Medicine	2016	female
Mathematics	2016	female
Biology	2016	female
Economics	2016	male
Medicine	2016	male
Biology	2016	male
Economics	2016	male
Medicine	2016	female
Physics	2016	male
Physics	2016	male
Computer science	2016	male
Psychology	2016	male
Biology	2016	male
Economics	2017	male
Computer science	2017	male
Political science	2017	male
Biology	2017	female
Mathematics	2017	female
Computer science	2017	male
Psychology	2017	male
Chemistry	2017	male
Biology	2017	male
Psychology	2017	male
Biology	2017	male
Political science	2017	male
Biology	2017	male
Biology	2017	male
Mathematics	2017	male
Psychology	2017	male
Economics	2017	male
Computer science	2017	male
Biology	2017	male
Medicine	2017	male
Computer science	2017	male
Computer science	2017	male
Biology	2017	male
Psychology	2017	male
Economics	2017	male
Biology	2017	female
Psychology	2017	male
Biology	2017	male
Biology	2017	female
Computer science	2017	male
Economics	2017	male
Computer science	2017	male
Medicine	2017	male
Biology	2017	male
Computer science	2017	male
Biology	2017	male
Medicine	2017	male
Biology	2017	male
Medicine	2017	male
Political science	2017	male
Medicine	2017	female
Biology	2017	male
Engineering	2017	male
Biology	2017	male
Medicine	2017	male
Medicine	2017	female
Chemistry	2017	male
Physics	2017	male
Medicine	2017	female
Medicine	2017	male
Political science	2017	male
Geology	2017	male
Biology	2017	male
Economics	2017	male
Medicine	2017	male
Mathematics	2017	male
Philosophy	2017	male
Engineering	2017	male
Biology	2017	male
Computer science	2017	male
Computer science	2017	male
Biology	2017	male
Psychology	2017	male
Medicine	2017	male
Geology	2017	male
Mathematics	2017	male
Medicine	2017	male
Physics	2017	male
Biology	2017	male
Computer science	2017	male
Environmental science	2017	male
Biology	2017	male
Mathematics	2017	male
Medicine	2017	male
Computer science	2017	male
Computer science	2017	male
Biology	2017	male
Psychology	2017	male
Mathematics	2017	male
Mathematics	2017	male
Computer science	2017	male
Biology	2017	male
Medicine	2017	male
Mathematics	2017	male
Psychology	2017	male
Biology	2017	male
Medicine	2017	male
Economics	2017	female
Computer science	2017	male
Economics	2017	male
Medicine	2017	male
Medicine	2017	female
Mathematics	2017	male
Mathematics	2017	male
Computer science	2017	male
Medicine	2017	male
Economics	2017	female
Political science	2017	female
Computer science	2017	male
Biology	2017	male
Political science	2017	female
Computer science	2017	male
Computer science	2017	male
Chemistry	2017	female
Computer science	2017	male
Biology	2017	male
Chemistry	2017	male
Physics	2017	male
Economics	2017	female
Physics	2017	male
Psychology	2017	male
Computer science	2017	male
Biology	2017	female
Physics	2017	male
Medicine	2017	female
Economics	2017	male
Computer science	2017	male
Medicine	2017	male
Chemistry	2017	male
Materials science	2017	male
Chemistry	2017	male
Political science	2017	male
Computer science	2017	male
Computer science	2017	male
Computer science	2017	male
Medicine	2017	male
Physics	2017	male
Economics	2017	male
Political science	2017	male
Economics	2017	male
Chemistry	2017	male
Computer science	2017	male
Biology	2017	male
Medicine	2017	male
Mathematics	2017	male
Psychology	2017	male
Biology	2017	male
Computer science	2017	male
Materials science	2017	male
Economics	2017	male
Biology	2017	male
Chemistry	2017	male
Political science	2017	male
Physics	2017	female
Medicine	2017	male
Medicine	2017	male
Biology	2017	male
Economics	2017	male
Medicine	2017	male
Mathematics	2017	male
Political science	2017	female
Psychology	2017	male
Medicine	2017	male
Computer science	2017	male
Medicine	2017	male
Medicine	2017	male
Economics	2017	male
Mathematics	2017	male
Medicine	2017	male
Psychology	2017	male
Medicine	2017	male
Business	2017	male
Biology	2017	male
Computer science	2017	male
Biology	2017	female
Psychology	2017	male
Medicine	2017	male
Biology	2017	male
Geology	2017	male
Biology	2017	female
Biology	2017	female
Medicine	2017	male
Psychology	2017	male
Economics	2017	male
Biology	2017	male
Biology	2017	female
Medicine	2017	female
Economics	2017	male
Economics	2017	male
Economics	2017	male
Biology	2017	female
Mathematics	2017	male
Mathematics	2017	male
Biology	2017	male
Biology	2017	female
Economics	2017	male
Medicine	2017	male
Computer science	2017	male
Political science	2017	male
Computer science	2017	male
Chemistry	2017	male
Computer science	2017	male
Biology	2017	female
Medicine	2017	male
Medicine	2017	female
Medicine	2017	male
Economics	2017	male
Computer science	2017	female
Biology	2017	male
Medicine	2017	male
Psychology	2017	male
Chemistry	2017	female
Economics	2017	male
Computer science	2017	female
Economics	2017	female
Medicine	2017	male
Economics	2017	male
Economics	2017	male
Physics	2017	male
Economics	2017	male
Economics	2017	male
Medicine	2017	female
Medicine	2017	male
Psychology	2017	female
Mathematics	2017	male
Engineering	2017	male
Psychology	2017	female
Computer science	2017	male
Economics	2017	male
Political science	2017	female
Physics	2017	male
Medicine	2017	female
Medicine	2017	male
Biology	2017	male
Psychology	2017	male
Biology	2017	male
Medicine	2017	male
Biology	2017	male
Medicine	2017	male
Biology	2017	male
Biology	2017	female
Medicine	2017	female
Medicine	2017	male
Medicine	2017	male
Medicine	2017	female
Biology	2017	male
Chemistry	2017	male
Economics	2017	male
Mathematics	2017	male
Mathematics	2017	male
Medicine	2017	male
Biology	2017	female
Medicine	2017	female
Medicine	2017	male
Mathematics	2017	female
Computer science	2017	male
Biology	2017	female
Computer science	2017	male
Computer science	2017	male
Chemistry	2017	male
Biology	2017	male
Mathematics	2017	male
Biology	2017	female
Geology	2017	male
Physics	2017	male
Psychology	2017	male
Chemistry	2017	female
Medicine	2017	male
Medicine	2017	male
Economics	2017	male
Biology	2017	male
Chemistry	2017	male
Biology	2017	male
Biology	2017	male
Medicine	2017	female
Biology	2017	male
Medicine	2017	female
Chemistry	2017	female
Chemistry	2017	female
Medicine	2017	male
Psychology	2017	male
Biology	2017	female
Biology	2017	male
Economics	2017	male
Medicine	2017	female
Biology	2017	male
Medicine	2017	male
Biology	2017	male
Biology	2017	male
Computer science	2017	male
Mathematics	2017	male
Biology	2017	male
Materials science	2017	male
Medicine	2017	male
Biology	2017	male
Biology	2017	male
Biology	2017	male
Biology	2017	male
Biology	2017	male
Chemistry	2017	male
Biology	2017	male
Chemistry	2017	female
Biology	2017	male
Biology	2017	male
Biology	2017	male
Computer science	2017	male
Psychology	2017	male
Medicine	2017	female
Economics	2017	male
Chemistry	2017	male
Biology	2017	female
Mathematics	2017	male
Biology	2017	male
Chemistry	2017	male
Chemistry	2017	female
Materials science	2017	male
Biology	2017	male
Biology	2017	female
Geology	2017	female
Computer science	2017	male
Biology	2017	male
Mathematics	2017	male
Materials science	2017	male
Materials science	2017	male
Medicine	2017	male
Medicine	2017	male
Physics	2017	male
Mathematics	2017	male
Biology	2017	male
Economics	2017	male
Biology	2017	male
Biology	2017	male
Biology	2017	male
Chemistry	2017	male
Computer science	2017	male
Medicine	2017	female
Biology	2017	male
Geology	2017	male
Biology	2017	female
Biology	2017	male
Biology	2017	male
Physics	2017	male
Physics	2017	male
Biology	2017	male
Medicine	2017	male
Biology	2017	male
Biology	2017	male
Chemistry	2017	male
Biology	2017	male
Chemistry	2017	male
Psychology	2017	male
Biology	2017	female
Biology	2017	female
Computer science	2017	male
Computer science	2017	male
Mathematics	2017	male
Physics	2017	female
Mathematics	2017	male
Medicine	2017	male
Biology	2017	female
Psychology	2017	male
Political science	2017	female
Medicine	2017	male
Computer science	2017	male
Geology	2017	male
Psychology	2017	male
Physics	2017	female
Biology	2017	male
Biology	2017	female
Biology	2017	male
Psychology	2017	female
Biology	2017	male
Biology	2017	male
Materials science	2017	male
Biology	2017	male
Biology	2017	female
Biology	2017	male
Biology	2017	female
Economics	2017	male
Computer science	2017	male
Geology	2017	male
Chemistry	2017	female
Medicine	2017	male
Biology	2017	female
Biology	2017	male
Biology	2017	male
Biology	2017	female
Biology	2017	male
Biology	2017	male
Chemistry	2017	male
Psychology	2017	female
Medicine	2017	female
Psychology	2017	male
Mathematics	2017	male
Materials science	2017	male
Computer science	2017	female
Medicine	2017	male
Economics	2017	male
Biology	2017	male
Biology	2017	male
Computer science	2017	male
